seed,n,m,w,u,regular,brd_found_pne,brd_alpha,brd_time,zr_status,zr_gurobi_status,zr_mip_gap,zr_obj_bound,zr_runtime,zr_time,zr_eis_added_total,zr_eis_added_symmetric,zr_eis_added_core,zr_first_pne_time,best_pne_cost,so_status,so_cost,so_time,pos
0,4,4,12,14,True,True,1.0,0.028996468,OPTIMAL,2,0.0,48.0,0.094589472,0.123585939,0,0,0,0.037998676,48.0,OPTIMAL,48.0,0.081028938,1.0
0,4,4,12,15,True,True,1.0,0.043997288,OPTIMAL,2,0.0,48.0,0.101743937,0.145741224,0,0,0,0.053994179,48.0,OPTIMAL,48.0,0.118432283,1.0
0,4,4,13,13,True,True,1.0,0.00915885,OPTIMAL,2,0.0,52.0,0.088299751,0.097458601,0,0,0,0.02715826,52.0,OPTIMAL,52.0,0.029999495,1.0
0,4,4,13,14,True,True,1.0,0.05860877,OPTIMAL,2,0.0,52.0,0.116494656,0.175103426,0,0,0,0.066503763,52.0,OPTIMAL,52.0,0.081507444,1.0
0,4,4,13,15,True,True,1.0,0.016937733,OPTIMAL,2,0.0,52.0,0.118809462,0.135747194,0,0,0,0.025937319,52.0,OPTIMAL,52.0,0.54573822,1.0
0,4,4,13,16,True,True,1.0,0.036515236,OPTIMAL,2,0.0,52.0,0.104304314,0.14081955,0,0,0,0.046298742,52.0,OPTIMAL,52.0,0.347134113,1.0
0,4,4,14,14,True,True,1.0,0.008993864,OPTIMAL,2,0.0,56.0,0.110525608,0.119519472,0,0,0,0.017993927,56.0,OPTIMAL,56.0,0.037004232,1.0
0,4,4,14,15,True,True,1.0,0.081459045,OPTIMAL,2,0.0,56.0,0.11207056,0.193529606,0,0,0,0.090459585,56.0,OPTIMAL,56.0,0.104926586,1.0
0,4,4,14,16,True,True,1.0,0.028997421,OPTIMAL,2,0.0,56.0,0.101508856,0.130506277,0,0,0,0.03999424,56.0,OPTIMAL,56.0,0.093505859,1.0
0,4,4,14,17,True,True,1.0,0.051537514,OPTIMAL,2,0.0,56.0,0.098528624,0.150066137,0,0,0,0.061537266,56.0,OPTIMAL,56.0,0.569724798,1.0
0,4,4,15,15,True,True,1.0,0.013010263,OPTIMAL,2,0.0,60.0,0.095549822,0.108560085,0,0,0,0.021528959,60.0,OPTIMAL,60.0,0.047001362,1.0
